주문번호,주문일자,배송일자,배송방식,고객번호,고객이름,고객구분,국가,권역,시/도,시/군/구,제품번호,제품명,분류1,분류2,매출,판매량,할인율,수익,반품여부,수익률
CA-2018-146591,2018-01-19,2018-01-20,특급배송,TS-21340,허수진,개인고객,대한민국,영남,경상남도,창원시,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",사무용품,봉투류,131714.28,5,0.2,44453.5695,No,33.75
CA-2018-146591,2018-01-19,2018-01-20,특급배송,TS-21340,허수진,개인고객,대한민국,영남,경상남도,창원시,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,가구,책장,219850.905,5,0.7,-388403.2655,No,-176.66666666666666
CA-2018-107706,2018-02-14,2018-02-19,빠른배송,ST-20530,최유미,개인고객,대한민국,영남,울산광역시,울주군,OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",사무용품,종이류,19597.224,3,0.2,7348.959,No,37.5
CA-2020-122448,2020-06-09,2020-06-14,일반배송,DB-13210,민문희,개인고객,대한민국,충청,대전광역시,대덕구,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",가구,의자,148229.448,3,0.2,16675.8129,No,11.25
CA-2018-132451,2018-09-26,2018-09-27,특급배송,KF-16285,안민혜,홈오피스,대한민국,영남,부산광역시,서구,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",가구,의자,709396.248,3,0.2,88674.5309999999,No,12.499999999999986
CA-2018-132451,2018-09-26,2018-09-27,특급배송,KF-16285,안민혜,홈오피스,대한민국,영남,부산광역시,서구,OFF-PA-10004888,Xerox 217,사무용품,종이류,23551.56,3,0.0,11304.7488,No,47.99999999999999
CA-2020-158547,2020-05-30,2020-06-04,일반배송,JM-16195,심정진,개인고객,대한민국,영남,울산광역시,동구,OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,사무용품,집기비품,150129.08,5,0.2,11259.681,No,7.500000000000001
CA-2021-116946,2021-12-19,2021-12-23,일반배송,TS-21505,허진태,개인고객,대한민국,영남,부산광역시,부산진구,FUR-FU-10000320,OIC Stacking Trays,가구,가구소품,16185.64,5,0.2,4855.692,No,30.0
CA-2021-116946,2021-12-19,2021-12-23,일반배송,TS-21505,허진태,개인고객,대한민국,영남,부산광역시,부산진구,OFF-ST-10002554,Tennsco Industrial Shelving,사무용품,수납제품,94807.144,2,0.2,-21331.6074,No,-22.5
CA-2021-116946,2021-12-19,2021-12-23,일반배송,TS-21505,허진태,개인고객,대한민국,영남,부산광역시,부산진구,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,가구,책장,123594.807,7,0.7,-222470.6526,No,-180.0
CA-2021-121741,2021-12-26,2021-12-26,당일배송,YC-21895,황민율,기업고객,대한민국,영남,경상남도,남해군,OFF-ST-10004459,Tennsco Single-Tier Lockers,사무용품,수납제품,909448.82,2,0.0,45472.441,No,5.0
CA-2021-169691,2021-06-15,2021-06-18,특급배송,Dp-13240,민보미,홈오피스,대한민국,영남,대구광역시,서구,OFF-LA-10002312,Avery 490,사무용품,라벨류,53790.6,3,0.0,26895.3,No,50.0
CA-2021-169691,2021-06-15,2021-06-18,특급배송,Dp-13240,민보미,홈오피스,대한민국,영남,대구광역시,서구,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",사무용품,수납제품,102432.325,5,0.0,27656.72775,No,27.0
CA-2021-169691,2021-06-15,2021-06-18,특급배송,Dp-13240,민보미,홈오피스,대한민국,영남,대구광역시,서구,OFF-PA-10003022,Xerox 1992,사무용품,종이류,21734.31,3,0.0,10649.8119,No,49.0
CA-2020-121356,2020-11-20,2020-11-24,일반배송,SJ-20500,최영롱,개인고객,대한민국,수도권,서울특별시,종로구,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",사무용품,바인더,155556.6,3,0.0,76222.734,No,48.99999999999999
CA-2018-101770,2018-03-31,2018-04-04,일반배송,KB-16240,안강은,기업고객,대한민국,영남,대구광역시,북구,OFF-BI-10001097,Avery Hole Reinforcements,사무용품,바인더,2264.2935,1,0.7,-1585.00545,No,-70.0
CA-2021-105487,2021-10-08,2021-10-14,일반배송,CS-12250,노진헌,기업고객,대한민국,영남,부산광역시,수영구,TEC-PH-10001336,Digium D40 VoIP phone,전자제품,전화기,125017.108,1,0.2,14064.42465,No,11.250000000000002
CA-2021-105487,2021-10-08,2021-10-14,일반배송,CS-12250,노진헌,기업고객,대한민국,영남,부산광역시,수영구,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,전자제품,컴퓨터소품,43614.0,2,0.0,7850.52,No,18.000000000000004
CA-2021-105487,2021-10-08,2021-10-14,일반배송,CS-12250,노진헌,기업고객,대한민국,영남,부산광역시,수영구,TEC-AC-10003610,Logitech Illuminated - Keyboard,전자제품,컴퓨터소품,290711.54,4,0.0,139541.5392,No,48.00000000000001
CA-2021-105487,2021-10-08,2021-10-14,일반배송,CS-12250,노진헌,기업고객,대한민국,영남,부산광역시,수영구,OFF-ST-10002301,Tennsco Commercial Shelving,사무용품,수납제품,49283.82,2,0.0,492.838199999996,No,0.9999999999999919
CA-2021-148999,2021-01-30,2021-02-04,일반배송,EB-13870,박희주,개인고객,대한민국,수도권,서울특별시,송파구,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",가구,의자,507783.264,4,0.2,-82514.7804,No,-16.25
CA-2018-107573,2018-12-12,2018-12-17,일반배송,PB-19150,정찬경,개인고객,대한민국,영남,대구광역시,달서구,OFF-EN-10001099,Staple envelope,사무용품,봉투류,28436.328,3,0.2,9241.8066,No,32.49999999999999
CA-2019-156608,2019-10-24,2019-10-29,일반배송,MT-18070,이혜영,홈오피스,대한민국,충청,충청북도,청주시,OFF-BI-10004140,Avery Non-Stick Binders,사무용품,바인더,4351.708,4,0.8,-7615.489,No,-175.0
CA-2021-134495,2021-04-01,2021-04-04,빠른배송,BF-11020,권진아,기업고객,대한민국,호남,전라남도,완도군,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,전자제품,전화기,29046.924,3,0.2,-6898.64445,No,-23.75
CA-2021-134495,2021-04-01,2021-04-04,빠른배송,BF-11020,권진아,기업고객,대한민국,호남,전라남도,완도군,OFF-LA-10000262,Avery 494,사무용품,라벨류,7588.836,3,0.2,2466.3717,No,32.5
CA-2021-134495,2021-04-01,2021-04-04,빠른배송,BF-11020,권진아,기업고객,대한민국,호남,전라남도,완도군,OFF-AP-10002222,Staple holder,사무용품,집기비품,25208.892,3,0.2,2205.77805,No,8.75
CA-2021-134495,2021-04-01,2021-04-04,빠른배송,BF-11020,권진아,기업고객,대한민국,호남,전라남도,완도군,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",가구,의자,264533.448,3,0.2,-23146.6767,No,-8.75
CA-2021-164098,2021-01-26,2021-01-27,특급배송,CG-12520,류미령,개인고객,대한민국,호남,광주광역시,북구,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",사무용품,수납제품,22000.84,2,0.2,2200.084,No,10.0
CA-2018-105249,2018-11-28,2018-11-28,당일배송,DH-13675,박정자,홈오피스,대한민국,호남,전라남도,나주시,OFF-SU-10001225,Staple remover,사무용품,문구류,8916.64,2,0.0,178.3328,No,2.0
CA-2018-105249,2018-11-28,2018-11-28,당일배송,DH-13675,박정자,홈오피스,대한민국,호남,전라남도,나주시,OFF-LA-10002043,Avery 489,사무용품,라벨류,50156.1,4,0.0,24074.928,No,48.00000000000001
CA-2018-105249,2018-11-28,2018-11-28,당일배송,DH-13675,박정자,홈오피스,대한민국,호남,전라남도,나주시,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",가구,책장,498328.718,4,0.15,-5862.69079999997,No,-1.1764705882352882
CA-2019-113523,2019-09-04,2019-09-08,일반배송,SC-20440,최수혜,기업고객,대한민국,영남,경상남도,거제시,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,사무용품,바인더,9275.244,4,0.7,-7420.1952,No,-80.0
CA-2021-117821,2021-06-12,2021-06-16,일반배송,HG-15025,성재규,개인고객,대한민국,영남,부산광역시,강서구,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,전자제품,컴퓨터소품,77439.08,2,0.2,23231.724,No,30.0
CA-2021-164378,2021-07-15,2021-07-18,빠른배송,MM-18055,이한울,개인고객,대한민국,수도권,경기도,광명시,OFF-AR-10001177,Newell 349,사무용품,필기구,7947.44,2,0.0,2304.7576,No,28.999999999999996
CA-2021-164378,2021-07-15,2021-07-18,빠른배송,MM-18055,이한울,개인고객,대한민국,수도권,경기도,광명시,OFF-LA-10000634,Avery 509,사무용품,라벨류,9486.045,3,0.0,4363.5807,No,46.0
CA-2021-164378,2021-07-15,2021-07-18,빠른배송,MM-18055,이한울,개인고객,대한민국,수도권,경기도,광명시,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,전자제품,컴퓨터소품,50761.85,2,0.0,10659.9885,No,21.0
CA-2021-164378,2021-07-15,2021-07-18,빠른배송,MM-18055,이한울,개인고객,대한민국,수도권,경기도,광명시,FUR-CH-10002084,Hon Mobius Operator's Chair,가구,의자,804612.879,6,0.1,107281.7172,No,13.333333333333334
CA-2021-164378,2021-07-15,2021-07-18,빠른배송,MM-18055,이한울,개인고객,대한민국,수도권,경기도,광명시,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,사무용품,종이류,10855.04,2,0.0,5318.9696,No,49.0
CA-2021-127782,2021-11-02,2021-11-06,일반배송,TH-21115,한세리,기업고객,대한민국,영남,경상북도,청도군,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,가구,가구소품,4012.488,1,0.2,802.4976,No,20.0
CA-2021-127782,2021-11-02,2021-11-06,일반배송,TH-21115,한세리,기업고객,대한민국,영남,경상북도,청도군,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,사무용품,집기비품,24394.764,3,0.2,1524.67275,No,6.25
CA-2021-127782,2021-11-02,2021-11-06,일반배송,TH-21115,한세리,기업고객,대한민국,영남,경상북도,청도군,OFF-EN-10003845,Colored Envelopes,사무용품,봉투류,10729.044,3,0.2,3486.9393,No,32.5
CA-2021-127782,2021-11-02,2021-11-06,일반배송,TH-21115,한세리,기업고객,대한민국,영남,경상북도,청도군,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,전자제품,전화기,1040920.8,4,0.4,-225532.84,No,-21.666666666666664
US-2020-162026,2020-10-08,2020-10-08,당일배송,JE-15745,송지원,개인고객,대한민국,호남,전라남도,담양군,OFF-PA-10000167,Xerox 1925,사무용품,종이류,75064.54,2,0.0,33779.043,No,45.0
CA-2020-150000,2020-04-08,2020-04-14,일반배송,PG-18820,전정수,개인고객,대한민국,수도권,서울특별시,동작구,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,사무용품,봉투류,21710.08,4,0.0,10420.8384,No,48.0
CA-2019-168529,2019-10-08,2019-10-12,일반배송,MB-17305,유인철,개인고객,대한민국,수도권,경기도,고양시,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",가구,가구소품,176757.85,5,0.0,76005.8755,No,42.99999999999999
US-2021-152569,2021-05-15,2021-05-20,일반배송,JD-16015,신하늬,개인고객,대한민국,충청,대전광역시,대덕구,OFF-PA-10001736,Xerox 1880,사무용품,종이류,68696.896,2,0.2,23185.2024,No,33.75
US-2021-152569,2021-05-15,2021-05-20,일반배송,JD-16015,신하늬,개인고객,대한민국,충청,대전광역시,대덕구,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,전자제품,전화기,13471.88,2,0.2,4209.9625,No,31.25
US-2018-137680,2018-02-24,2018-03-02,일반배송,JH-15430,손재성,개인고객,대한민국,수도권,경기도,안양시,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",사무용품,종이류,39853.504,4,0.2,13450.5576,No,33.75
US-2018-137680,2018-02-24,2018-03-02,일반배송,JH-15430,손재성,개인고객,대한민국,수도권,경기도,안양시,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",사무용품,종이류,27593.124,3,0.2,9312.67935,No,33.75
CA-2019-103177,2019-05-30,2019-06-01,특급배송,EN-13780,박하영,개인고객,대한민국,충청,충청북도,영동군,TEC-PH-10001795,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,전자제품,전화기,290723.655,3,0.0,2907.23654999998,No,0.9999999999999931
CA-2019-103177,2019-05-30,2019-06-01,특급배송,EN-13780,박하영,개인고객,대한민국,충청,충청북도,영동군,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",사무용품,집기비품,194227.68,2,0.0,54383.7504,No,27.999999999999996
CA-2019-103177,2019-05-30,2019-06-01,특급배송,EN-13780,박하영,개인고객,대한민국,충청,충청북도,영동군,TEC-PH-10001527,Plantronics MX500i Earset,전자제품,전화기,156101.775,3,0.0,4683.05325,No,3.0000000000000004
US-2020-138408,2020-11-18,2020-11-21,빠른배송,KC-16255,안강준,기업고객,대한민국,수도권,서울특별시,강북구,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,전자제품,컴퓨터소품,1599131.54,4,0.0,639652.616,No,40.0
CA-2021-117667,2021-12-04,2021-12-09,일반배송,MS-17980,이윤수,기업고객,대한민국,영남,경상북도,영주시,FUR-CH-10004540,Global Chrome Stack Chair,가구,의자,290711.54,10,0.3,-12459.066,No,-4.2857142857142865
CA-2021-117667,2021-12-04,2021-12-09,일반배송,MS-17980,이윤수,기업고객,대한민국,영남,경상북도,영주시,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,가구,가구소품,66351.432,2,0.2,8293.929,No,12.5
CA-2021-117667,2021-12-04,2021-12-09,일반배송,MS-17980,이윤수,기업고객,대한민국,영남,경상북도,영주시,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,사무용품,필기구,16224.408,3,0.2,3853.2969,No,23.75
CA-2021-117667,2021-12-04,2021-12-09,일반배송,MS-17980,이윤수,기업고객,대한민국,영남,경상북도,영주시,OFF-PA-10002709,Xerox 1956,사무용품,종이류,28979.08,5,0.2,10504.9165,No,36.24999999999999
CA-2021-117667,2021-12-04,2021-12-09,일반배송,MS-17980,이윤수,기업고객,대한민국,영남,경상북도,영주시,TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,전자제품,컴퓨터소품,310105.232,4,0.2,-34886.8386,No,-11.25
CA-2020-110982,2020-06-05,2020-06-07,특급배송,CK-12205,노예찬,개인고객,대한민국,수도권,서울특별시,노원구,OFF-BI-10000829,Avery Non-Stick Binders,사무용품,바인더,26110.248,6,0.2,8485.8306,No,32.49999999999999
CA-2020-110982,2020-06-05,2020-06-07,특급배송,CK-12205,노예찬,개인고객,대한민국,수도권,서울특별시,노원구,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,사무용품,집기비품,70557.76,4,0.0,19050.5952,No,27.0
CA-2020-147123,2020-12-10,2020-12-12,특급배송,SJ-20125,차순자,홈오피스,대한민국,호남,전라남도,여수시,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",사무용품,종이류,97259.22,12,0.0,44739.2412,No,46.0
CA-2021-154501,2021-04-30,2021-05-05,일반배송,EA-14035,배세훈,기업고객,대한민국,수도권,경기도,구리시,OFF-AR-10002804,Faber Castell Col-Erase Pencils,사무용품,필기구,11848.47,2,0.0,4857.8727,No,41.0
CA-2021-166933,2021-04-24,2021-04-28,일반배송,MG-17890,이승관,홈오피스,대한민국,충청,대전광역시,동구,OFF-FA-10002676,Colored Push Pins,사무용품,집게류,2192.815,1,0.0,789.4134,No,36.0
CA-2019-142055,2019-05-08,2019-05-10,특급배송,AB-10255,강희수,홈오피스,대한민국,제주,제주특별자치도,제주시,OFF-PA-10003465,Xerox 1912,사무용품,종이류,45964.31,2,0.0,22062.8688,No,48.00000000000001
CA-2019-137106,2019-03-31,2019-04-04,일반배송,SC-20260,차진미,기업고객,대한민국,수도권,서울특별시,서초구,TEC-PH-10000011,PureGear Roll-On Screen Protector,전자제품,전화기,96871.54,5,0.2,33905.039,No,35.0
CA-2021-136609,2021-08-06,2021-08-11,일반배송,TB-21355,허아라,기업고객,대한민국,충청,충청남도,서천군,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,사무용품,종이류,139681.104,3,0.2,48888.3864,No,35.0
CA-2021-160885,2021-12-02,2021-12-06,일반배송,JK-16090,신혜은,개인고객,대한민국,영남,경상북도,포항시,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,전자제품,전화기,3004471.54,4,0.0,901341.462,No,30.0
US-2020-167472,2020-06-06,2020-06-07,특급배송,CK-12595,류설아,개인고객,대한민국,호남,전라남도,곡성군,TEC-AC-10001109,Logitech Trackman Marble Mouse,전자제품,컴퓨터소품,217997.31,6,0.0,91558.8702,No,42.00000000000001
US-2020-167472,2020-06-06,2020-06-07,특급배송,CK-12595,류설아,개인고객,대한민국,호남,전라남도,곡성군,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,전자제품,컴퓨터소품,32528.775,3,0.0,6180.46725,No,18.999999999999996
US-2020-167472,2020-06-06,2020-06-07,특급배송,CK-12595,류설아,개인고객,대한민국,호남,전라남도,곡성군,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,전자제품,컴퓨터소품,391762.755,3,0.0,156705.102,No,40.0
US-2020-167472,2020-06-06,2020-06-07,특급배송,CK-12595,류설아,개인고객,대한민국,호남,전라남도,곡성군,OFF-PA-10000157,Xerox 191,사무용품,종이류,72617.31,3,0.0,34130.1357,No,47.0
US-2020-167472,2020-06-06,2020-06-07,특급배송,CK-12595,류설아,개인고객,대한민국,호남,전라남도,곡성군,OFF-BI-10001721,Trimflex Flexible Post Binders,사무용품,바인더,77705.61,3,0.0,37298.6928,No,48.0
US-2020-167472,2020-06-06,2020-06-07,특급배송,CK-12595,류설아,개인고객,대한민국,호남,전라남도,곡성군,OFF-BI-10000591,Avery Binder Labels,사무용품,바인더,14138.205,3,0.0,6786.3384,No,48.0
US-2020-167472,2020-06-06,2020-06-07,특급배송,CK-12595,류설아,개인고객,대한민국,호남,전라남도,곡성군,OFF-PA-10001534,Xerox 230,사무용품,종이류,15701.04,2,0.0,7536.4992,No,48.0
CA-2019-120551,2019-04-13,2019-04-20,일반배송,SS-20590,최재선,개인고객,대한민국,수도권,서울특별시,광진구,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,사무용품,바인더,21116.445,3,0.0,9713.5647,No,46.0
US-2021-150595,2021-05-22,2021-05-26,일반배송,LE-16810,오지은,개인고객,대한민국,충청,충청남도,서천군,FUR-CH-10000513,High-Back Leather Manager's Chair,가구,의자,220476.039,2,0.3,-66142.8117,No,-30.000000000000004
US-2021-150595,2021-05-22,2021-05-26,일반배송,LE-16810,오지은,개인고객,대한민국,충청,충청남도,서천군,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",사무용품,바인더,1928.708,2,0.8,-3182.3682,No,-165.0
